0.417983953,0.908,0.322039971,0.909655449
0.319173927,0.924383333,0.303763566,0.914563301
0.303656551,0.926983333,0.290572405,0.918870192
0.295178864,0.929233333,0.290883858,0.91806891
3,0.931033333,0.28629196,0.919771635
0.285176275,0.93205,0.281811317,0.922275641
0.281578933,0.933433333,0.277194623,0.922475962
0.2789671,0.933816667,0.282612946,0.922075321
0.276686666,0.934183333,0.281598342,0.922375801
0.274635268,0.935933333,0.276310995,0.924178686
