0.41798395347197853,0.908,0.322039971224,0.909655448718
0.31917392742037776,0.924383333333,0.303763565966,0.914563301282
0.30365655070145925,0.926983333333,0.290572405264,0.918870192308
0.2951788640618324,0.929233333333,0.290883857867,0.918068910256
0.2891938933382432,0.931033333333,0.286291960093,0.919771634615
0.28517627485096453,0.93205,0.281811317468,0.922275641026
0.28157893320222693,0.933433333333,0.277194622913,0.922475961538
0.2789671002129714,0.933816666667,0.282612946052,0.922075320513
0.276686665653189,0.934183333333,0.28159834235,0.922375801282
0.274635267641147,0.935933333333,0.276310995332,0.924178685897
